MarkerID Clock Fk SampleID0 Chr0 SampleID1 Chr1 Shared Missing Pass SegmentLHS SegmentRHS S_LHS S_RHS Shape Rate q25 q50 q75
32 R 4 0 0 20 0 0 0.00000000 1 0 33 1 0 2 7.70720002 0.12472413 0.21877169 0.35195491 
32 C 4 0 0 20 0 0 0.00000000 1 0 33 1 0 4 14.25160002 0.17625009 0.26006418 0.35964432 
32 M 4 47 0 49 0 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 47 0 49 0 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 47 0 49 0 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 45 1 48 1 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 45 1 48 1 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 45 1 48 1 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 47 0 35 1 0 0.00000000 1 31 33 0 0 2 1.15120000 0.83547632 1.46546271 2.35760306 
32 R 4 47 0 35 1 0 0.00000000 1 31 33 0 0 3 1.31480000 1.31535774 2.02659721 2.99032673 
32 C 4 47 0 35 1 0 0.00000000 1 31 33 0 0 4 1.46600000 1.74206436 2.51552837 3.47873934 
32 M 4 43 0 43 1 0 0.00000000 1 31 33 0 0 2 1.15120000 0.83547632 1.46546271 2.35760306 
32 R 4 43 0 43 1 0 0.00000000 1 31 33 0 0 3 1.31480000 1.31535774 2.02659721 2.99032673 
32 C 4 43 0 43 1 0 0.00000000 1 31 33 0 0 4 1.46600000 1.74206436 2.51552837 3.47873934 
32 M 4 45 1 14 0 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 45 1 14 0 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 45 1 14 0 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 43 0 0 1 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 43 0 0 1 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 43 0 0 1 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 47 0 11 0 0 0.00000000 1 31 33 0 0 2 1.15120000 0.83547632 1.46546271 2.35760306 
32 R 4 47 0 11 0 0 0.00000000 1 31 33 0 0 3 1.31480000 1.31535774 2.02659721 2.99032673 
32 C 4 47 0 11 0 0 0.00000000 1 31 33 0 0 4 1.46600000 1.74206436 2.51552837 3.47873934 
32 M 4 45 1 49 0 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 45 1 49 0 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 45 1 49 0 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 45 1 3 0 0 0.00000000 1 31 33 0 0 2 1.15120000 0.83547632 1.46546271 2.35760306 
32 R 4 45 1 3 0 0 0.00000000 1 31 33 0 0 3 1.31480000 1.31535774 2.02659721 2.99032673 
32 C 4 45 1 3 0 0 0.00000000 1 31 33 0 0 4 1.46600000 1.74206436 2.51552837 3.47873934 
32 M 4 45 1 35 0 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 45 1 35 0 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 45 1 35 0 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 47 0 15 0 0 0.00000000 1 31 33 0 0 2 1.15120000 0.83547632 1.46546271 2.35760306 
32 R 4 47 0 15 0 0 0.00000000 1 31 33 0 0 3 1.31480000 1.31535774 2.02659721 2.99032673 
32 C 4 47 0 15 0 0 0.00000000 1 31 33 0 0 4 1.46600000 1.74206436 2.51552837 3.47873934 
32 M 4 47 0 27 0 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 47 0 27 0 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 47 0 27 0 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 0 0 33 1 0 0.00000000 1 2 36 0 0 2 7.32400000 0.13023354 0.22843544 0.36750173 
32 R 4 0 0 33 1 0 0.00000000 1 2 36 0 0 2 7.32320002 0.13023354 0.22843544 0.36750173 
32 C 4 0 0 33 1 0 0.00000000 1 2 36 0 0 3 13.64720002 0.12744907 0.19636326 0.28974198 
32 M 4 43 0 12 1 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 43 0 12 1 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 43 0 12 1 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 0 0 8 1 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 0 0 8 1 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 0 0 8 1 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 45 1 18 0 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 45 1 18 0 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 45 1 18 0 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 0 0 34 0 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 0 0 34 0 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 0 0 34 0 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 43 0 37 1 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 43 0 37 1 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 43 0 37 1 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 47 0 28 1 0 0.00000000 1 31 33 0 0 2 1.15120000 0.83547632 1.46546271 2.35760306 
32 R 4 47 0 28 1 0 0.00000000 1 31 33 0 0 3 1.31480000 1.31535774 2.02659721 2.99032673 
32 C 4 47 0 28 1 0 0.00000000 1 31 33 0 0 4 1.46600000 1.74206436 2.51552837 3.47873934 
32 M 4 0 0 36 1 0 0.00000000 1 31 33 0 0 2 1.15120000 0.83547632 1.46546271 2.35760306 
32 R 4 0 0 36 1 0 0.00000000 1 31 33 0 0 3 1.31480000 1.31535774 2.02659721 2.99032673 
32 C 4 0 0 36 1 0 0.00000000 1 31 33 0 0 4 1.46600000 1.74206436 2.51552837 3.47873934 
32 M 4 0 0 8 1 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 0 0 8 1 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 0 0 8 1 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 47 0 21 0 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 47 0 21 0 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 47 0 21 0 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 47 0 2 1 0 0.00000000 1 0 36 1 0 3 8.16320000 0.20951676 0.32985912 0.47631419 
32 R 4 47 0 2 1 0 0.00000000 1 0 36 1 0 1 8.16160004 0.03560838 0.08452775 0.16879399 
32 C 4 47 0 2 1 0 0.00000000 1 0 36 1 0 3 15.32480004 0.11194884 0.17625009 0.25450385 
32 M 4 45 1 41 1 0 0.00000000 1 31 33 0 0 2 1.15120000 0.83547632 1.46546271 2.35760306 
32 R 4 45 1 41 1 0 0.00000000 1 31 33 0 0 3 1.31480000 1.31535774 2.02659721 2.99032673 
32 C 4 45 1 41 1 0 0.00000000 1 31 33 0 0 4 1.46600000 1.74206436 2.51552837 3.47873934 
32 M 4 43 0 21 0 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 43 0 21 0 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 43 0 21 0 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 45 1 22 0 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 45 1 22 0 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 45 1 22 0 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 0 0 39 1 0 0.00000000 1 31 33 0 0 2 1.15120000 0.83547632 1.46546271 2.35760306 
32 R 4 0 0 39 1 0 0.00000000 1 31 33 0 0 3 1.31480000 1.31535774 2.02659721 2.99032673 
32 C 4 0 0 39 1 0 0.00000000 1 31 33 0 0 4 1.46600000 1.74206436 2.51552837 3.47873934 
32 M 4 43 0 44 1 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 43 0 44 1 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 43 0 44 1 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 0 0 23 1 0 0.00000000 1 31 33 0 0 2 1.15120000 0.83547632 1.46546271 2.35760306 
32 R 4 0 0 23 1 0 0.00000000 1 31 33 0 0 3 1.31480000 1.31535774 2.02659721 2.99032673 
32 C 4 0 0 23 1 0 0.00000000 1 31 33 0 0 4 1.46600000 1.74206436 2.51552837 3.47873934 
32 M 4 43 0 38 1 0 0.00000000 1 0 36 0 0 2 8.16320000 0.11689393 0.20503716 0.32985912 
32 R 4 43 0 38 1 0 0.00000000 1 0 36 0 0 1 8.16160004 0.03560838 0.08452775 0.16879399 
32 C 4 43 0 38 1 0 0.00000000 1 0 36 0 0 2 15.32480004 0.06245868 0.10955531 0.17625009 
32 M 4 45 1 24 0 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 45 1 24 0 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 45 1 24 0 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 45 1 27 0 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 45 1 27 0 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 45 1 27 0 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 45 1 25 1 0 0.00000000 1 31 33 0 0 2 1.15120000 0.83547632 1.46546271 2.35760306 
32 R 4 45 1 25 1 0 0.00000000 1 31 33 0 0 3 1.31480000 1.31535774 2.02659721 2.99032673 
32 C 4 45 1 25 1 0 0.00000000 1 31 33 0 0 4 1.46600000 1.74206436 2.51552837 3.47873934 
32 M 4 45 1 14 1 0 0.00000000 1 31 33 0 0 2 1.15120000 0.83547632 1.46546271 2.35760306 
32 R 4 45 1 14 1 0 0.00000000 1 31 33 0 0 3 1.31480000 1.31535774 2.02659721 2.99032673 
32 C 4 45 1 14 1 0 0.00000000 1 31 33 0 0 4 1.46600000 1.74206436 2.51552837 3.47873934 
32 M 4 43 0 23 0 0 0.00000000 1 31 33 0 0 2 1.15120000 0.83547632 1.46546271 2.35760306 
32 R 4 43 0 23 0 0 0.00000000 1 31 33 0 0 3 1.31480000 1.31535774 2.02659721 2.99032673 
32 C 4 43 0 23 0 0 0.00000000 1 31 33 0 0 4 1.46600000 1.74206436 2.51552837 3.47873934 
32 M 4 43 0 17 0 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 43 0 17 0 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 43 0 17 0 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 45 1 29 1 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 45 1 29 1 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 45 1 29 1 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 43 0 39 1 0 0.00000000 1 31 33 0 0 2 1.15120000 0.83547632 1.46546271 2.35760306 
32 R 4 43 0 39 1 0 0.00000000 1 31 33 0 0 3 1.31480000 1.31535774 2.02659721 2.99032673 
32 C 4 43 0 39 1 0 0.00000000 1 31 33 0 0 4 1.46600000 1.74206436 2.51552837 3.47873934 
32 M 4 0 0 1 1 0 0.00000000 1 0 36 0 0 2 8.16320000 0.11689393 0.20503716 0.32985912 
32 R 4 0 0 1 1 0 0.00000000 1 0 36 0 0 1 8.16160004 0.03560838 0.08452775 0.16879399 
32 C 4 0 0 1 1 0 0.00000000 1 0 36 0 0 2 15.32480004 0.06245868 0.10955531 0.17625009 
32 M 4 45 1 37 0 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 45 1 37 0 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 45 1 37 0 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 0 0 40 1 0 0.00000000 1 0 33 1 0 3 7.54440000 0.22843544 0.35195491 0.51932381 
32 R 4 0 0 40 1 0 0.00000000 1 0 33 1 0 2 7.70720002 0.12472413 0.21877169 0.35195491 
32 C 4 0 0 40 1 0 0.00000000 1 0 33 1 0 4 14.25160002 0.17625009 0.26006418 0.35964432 
32 M 4 47 0 16 1 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 47 0 16 1 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 47 0 16 1 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 45 1 9 1 0 0.00000000 1 31 33 0 0 2 1.15120000 0.83547632 1.46546271 2.35760306 
32 R 4 45 1 9 1 0 0.00000000 1 31 33 0 0 3 1.31480000 1.31535774 2.02659721 2.99032673 
32 C 4 45 1 9 1 0 0.00000000 1 31 33 0 0 4 1.46600000 1.74206436 2.51552837 3.47873934 
32 M 4 45 1 7 0 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 45 1 7 0 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 45 1 7 0 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 45 1 32 0 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 45 1 32 0 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 45 1 32 0 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 43 0 42 0 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 43 0 42 0 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 43 0 42 0 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 45 1 22 1 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 45 1 22 1 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 45 1 22 1 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 0 0 18 1 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 0 0 18 1 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 0 0 18 1 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 0 0 42 1 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 0 0 42 1 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 0 0 42 1 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 0 0 26 0 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 0 0 26 0 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 0 0 26 0 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 43 0 30 1 0 0.00000000 1 9 36 0 0 2 5.96720000 0.16165332 0.28354713 0.44641110 
32 R 4 43 0 30 1 0 0.00000000 1 9 36 0 0 2 5.96640002 0.16165332 0.28354713 0.45616417 
32 C 4 43 0 30 1 0 0.00000000 1 9 36 0 0 3 10.93360002 0.15819707 0.24373731 0.35964432 
32 M 4 47 0 34 1 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 47 0 34 1 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 47 0 34 1 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 45 1 26 0 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 45 1 26 0 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 45 1 26 0 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 47 0 7 1 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 47 0 7 1 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 47 0 7 1 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 45 1 15 1 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 45 1 15 1 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 45 1 15 1 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 47 0 12 0 0 0.00000000 1 31 33 0 0 2 1.15120000 0.83547632 1.46546271 2.35760306 
32 R 4 47 0 12 0 0 0.00000000 1 31 33 0 0 3 1.31480000 1.31535774 2.02659721 2.99032673 
32 C 4 47 0 12 0 0 0.00000000 1 31 33 0 0 4 1.46600000 1.74206436 2.51552837 3.47873934 
32 M 4 47 0 46 0 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 47 0 46 0 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 47 0 46 0 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 45 1 11 1 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 45 1 11 1 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 45 1 11 1 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 45 1 45 0 0 0.00000000 1 31 33 0 0 2 1.15120000 0.83547632 1.46546271 2.35760306 
32 R 4 45 1 45 0 0 0.00000000 1 31 33 0 0 3 1.31480000 1.31535774 2.02659721 2.99032673 
32 C 4 45 1 45 0 0 0.00000000 1 31 33 0 0 4 1.46600000 1.74206436 2.51552837 3.47873934 
32 M 4 45 1 6 1 0 0.00000000 1 9 36 0 0 2 5.96720000 0.16165332 0.28354713 0.44641110 
32 R 4 45 1 6 1 0 0.00000000 1 9 36 0 0 2 5.96640002 0.16165332 0.28354713 0.45616417 
32 C 4 45 1 6 1 0 0.00000000 1 9 36 0 0 3 10.93360002 0.15819707 0.24373731 0.35964432 
32 M 4 0 0 4 0 0 0.00000000 1 31 33 0 0 2 1.15120000 0.83547632 1.46546271 2.35760306 
32 R 4 0 0 4 0 0 0.00000000 1 31 33 0 0 3 1.31480000 1.31535774 2.02659721 2.99032673 
32 C 4 0 0 4 0 0 0.00000000 1 31 33 0 0 4 1.46600000 1.74206436 2.51552837 3.47873934 
32 M 4 47 0 41 1 0 0.00000000 1 31 33 0 0 2 1.15120000 0.83547632 1.46546271 2.35760306 
32 R 4 47 0 41 1 0 0.00000000 1 31 33 0 0 3 1.31480000 1.31535774 2.02659721 2.99032673 
32 C 4 47 0 41 1 0 0.00000000 1 31 33 0 0 4 1.46600000 1.74206436 2.51552837 3.47873934 
32 M 4 43 0 24 0 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 43 0 24 0 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 43 0 24 0 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 45 1 13 0 0 0.00000000 1 31 33 0 0 2 1.15120000 0.83547632 1.46546271 2.35760306 
32 R 4 45 1 13 0 0 0.00000000 1 31 33 0 0 3 1.31480000 1.31535774 2.02659721 2.99032673 
32 C 4 45 1 13 0 0 0.00000000 1 31 33 0 0 4 1.46600000 1.74206436 2.51552837 3.47873934 
32 M 4 45 1 29 0 0 0.00000000 1 31 33 0 0 2 1.15120000 0.83547632 1.46546271 2.35760306 
32 R 4 45 1 29 0 0 0.00000000 1 31 33 0 0 3 1.31480000 1.31535774 2.02659721 2.99032673 
32 C 4 45 1 29 0 0 0.00000000 1 31 33 0 0 4 1.46600000 1.74206436 2.51552837 3.47873934 
32 M 4 0 0 2 0 0 0.00000000 1 31 33 0 0 2 1.15120000 0.83547632 1.46546271 2.35760306 
32 R 4 0 0 2 0 0 0.00000000 1 31 33 0 0 3 1.31480000 1.31535774 2.02659721 2.99032673 
32 C 4 0 0 2 0 0 0.00000000 1 31 33 0 0 4 1.46600000 1.74206436 2.51552837 3.47873934 
32 M 4 0 0 44 1 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 0 0 44 1 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 0 0 44 1 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
32 M 4 47 0 10 1 0 0.00000000 1 0 36 0 0 2 8.16320000 0.11689393 0.20503716 0.32985912 
32 R 4 47 0 10 1 0 0.00000000 1 0 36 0 0 1 8.16160004 0.03560838 0.08452775 0.16879399 
32 C 4 47 0 10 1 0 0.00000000 1 0 36 0 0 2 15.32480004 0.06245868 0.10955531 0.17625009 
32 M 4 45 1 1 0 0 0.00000000 1 31 36 0 0 2 1.77000000 0.54226377 0.95115482 1.53019623 
32 R 4 45 1 1 0 0 0.00000000 1 31 36 0 0 2 1.76920002 0.54226377 0.95115482 1.53019623 
32 C 4 45 1 1 0 0 0.00000000 1 31 36 0 0 3 2.53920002 0.67308881 1.05969797 1.53019623 
7 M 5 4 0 6 0 1 0.00000000 1 0 36 0 0 1 8.16320000 0.03560838 0.08452775 0.16879399 
7 R 5 4 0 6 0 1 0.00000000 1 0 36 0 0 1 8.16160004 0.03560838 0.08452775 0.16879399 
7 C 5 4 0 6 0 1 0.00000000 1 0 36 0 0 1 15.32480004 0.01861945 0.04516480 0.09018988 
7 M 5 13 0 29 0 1 0.00000000 1 0 24 0 0 1 5.13080000 0.05606114 0.13598631 0.27155193 
7 R 5 13 0 29 0 1 0.00000000 1 0 24 0 0 2 5.57960002 0.17248175 0.30254069 0.48672057 
7 C 5 13 0 29 0 1 0.00000000 1 0 24 0 0 2 9.71040002 0.09833373 0.17248175 0.27748472 
7 M 5 4 0 41 1 1 0.00000000 1 0 36 0 0 1 8.16320000 0.03560838 0.08452775 0.16879399 
7 R 5 4 0 41 1 1 0.00000000 1 0 36 0 0 1 8.16160004 0.03560838 0.08452775 0.16879399 
7 C 5 4 0 41 1 1 0.00000000 1 0 36 0 0 1 15.32480004 0.01861945 0.04516480 0.09018988 
7 M 5 6 0 41 1 1 0.00000000 1 0 36 0 0 1 8.16320000 0.03560838 0.08452775 0.16879399 
7 R 5 6 0 41 1 1 0.00000000 1 0 36 0 0 1 8.16160004 0.03560838 0.08452775 0.16879399 
7 C 5 6 0 41 1 1 0.00000000 1 0 36 0 0 1 15.32480004 0.01861945 0.04516480 0.09018988 
7 M 5 6 0 29 0 1 0.00000000 1 0 24 0 0 1 5.13080000 0.05606114 0.13598631 0.27155193 
7 R 5 6 0 29 0 1 0.00000000 1 0 24 0 0 2 5.57960002 0.17248175 0.30254069 0.48672057 
7 C 5 6 0 29 0 1 0.00000000 1 0 24 0 0 2 9.71040002 0.09833373 0.17248175 0.27748472 
7 M 5 6 0 13 0 1 0.00000000 1 0 36 0 0 1 8.16320000 0.03560838 0.08452775 0.16879399 
7 R 5 6 0 13 0 1 0.00000000 1 0 36 0 0 1 8.16160004 0.03560838 0.08452775 0.16879399 
7 C 5 6 0 13 0 1 0.00000000 1 0 36 0 0 1 15.32480004 0.01861945 0.04516480 0.09018988 
7 M 5 4 0 13 0 1 0.00000000 1 0 36 0 0 1 8.16320000 0.03560838 0.08452775 0.16879399 
7 R 5 4 0 13 0 1 0.00000000 1 0 36 0 0 1 8.16160004 0.03560838 0.08452775 0.16879399 
7 C 5 4 0 13 0 1 0.00000000 1 0 36 0 0 1 15.32480004 0.01861945 0.04516480 0.09018988 
7 M 5 4 0 29 0 1 0.00000000 1 0 24 0 0 1 5.13080000 0.05606114 0.13598631 0.27155193 
7 R 5 4 0 29 0 1 0.00000000 1 0 24 0 0 2 5.57960002 0.17248175 0.30254069 0.48672057 
7 C 5 4 0 29 0 1 0.00000000 1 0 24 0 0 2 9.71040002 0.09833373 0.17248175 0.27748472 
7 M 5 29 0 41 1 1 0.00000000 1 0 24 0 0 1 5.13080000 0.05606114 0.13598631 0.27155193 
7 R 5 29 0 41 1 1 0.00000000 1 0 24 0 0 2 5.57960002 0.17248175 0.30254069 0.48672057 
