MarkerID Clock Fk SampleID0 Chr0 SampleID1 Chr1 Shared Missing Pass SegmentLHS SegmentRHS S_LHS S_RHS Shape Rate q25 q50 q75
2 M 4 29 1 30 0 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
2 R 4 29 1 30 0 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
2 C 4 29 1 30 0 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
2 M 4 16 0 32 0 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
2 R 4 16 0 32 0 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
2 C 4 16 0 32 0 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
2 M 4 1 1 21 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
2 R 4 1 1 21 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
2 C 4 1 1 21 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
2 M 4 16 0 46 0 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
2 R 4 16 0 46 0 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
2 C 4 16 0 46 0 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
2 M 4 19 0 44 0 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
2 R 4 19 0 44 0 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
2 C 4 19 0 44 0 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
2 M 4 1 1 5 0 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
2 R 4 1 1 5 0 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
2 C 4 1 1 5 0 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
2 M 4 29 1 7 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
2 R 4 29 1 7 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
2 C 4 29 1 7 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
2 M 4 1 1 0 0 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
2 R 4 1 1 0 0 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
2 C 4 1 1 0 0 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
2 M 4 29 1 47 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
2 R 4 29 1 47 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
2 C 4 29 1 47 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
2 M 4 1 1 39 0 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
2 R 4 1 1 39 0 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
2 C 4 1 1 39 0 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
2 M 4 29 1 48 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
2 R 4 29 1 48 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
2 C 4 29 1 48 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
2 M 4 19 0 20 0 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
2 R 4 19 0 20 0 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
2 C 4 19 0 20 0 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
2 M 4 16 0 45 0 0 0.00000000 1 0 3 0 0 2 1.55840000 0.61734460 1.08284995 1.74206436 
2 R 4 16 0 45 0 0 0.00000000 1 0 3 0 0 2 1.62880002 0.59122842 1.03704100 1.66836796 
2 C 4 16 0 45 0 0 0.00000000 1 0 3 0 0 3 2.18720002 0.78302497 1.23277935 1.78012448 
2 M 4 16 0 3 0 0 0.00000000 1 0 3 0 0 2 1.55840000 0.61734460 1.08284995 1.74206436 
2 R 4 16 0 3 0 0 0.00000000 1 0 3 0 0 2 1.62880002 0.59122842 1.03704100 1.66836796 
2 C 4 16 0 3 0 0 0.00000000 1 0 3 0 0 3 2.18720002 0.78302497 1.23277935 1.78012448 
2 M 4 29 1 33 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
2 R 4 29 1 33 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
2 C 4 29 1 33 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
2 M 4 29 1 40 0 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
2 R 4 29 1 40 0 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
2 C 4 29 1 40 0 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
2 M 4 19 0 34 0 0 0.00000000 1 0 3 0 0 2 1.55840000 0.61734460 1.08284995 1.74206436 
2 R 4 19 0 34 0 0 0.00000000 1 0 3 0 0 2 1.62880002 0.59122842 1.03704100 1.66836796 
2 C 4 19 0 34 0 0 0.00000000 1 0 3 0 0 3 2.18720002 0.78302497 1.23277935 1.78012448 
2 M 4 16 0 12 1 0 0.00000000 1 1 3 0 0 2 1.17840000 0.81761334 1.43413024 2.30719610 
2 R 4 16 0 12 1 0 0.00000000 1 1 3 0 0 3 1.24960000 1.37346071 2.16234992 3.12241769 
2 C 4 16 0 12 1 0 0.00000000 1 1 3 0 0 4 1.42800000 1.78012448 2.57048692 3.55474185 
2 M 4 29 1 47 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
2 R 4 29 1 47 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
2 C 4 29 1 47 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
2 M 4 19 0 4 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
2 R 4 19 0 4 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
2 C 4 19 0 4 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
2 M 4 29 1 12 0 0 0.00000000 1 1 3 0 0 2 1.17840000 0.81761334 1.43413024 2.30719610 
2 R 4 29 1 12 0 0 0.00000000 1 1 3 0 0 3 1.24960000 1.37346071 2.16234992 3.12241769 
2 C 4 29 1 12 0 0 0.00000000 1 1 3 0 0 4 1.42800000 1.78012448 2.57048692 3.55474185 
2 M 4 16 0 34 1 0 0.00000000 1 1 3 0 0 2 1.17840000 0.81761334 1.43413024 2.30719610 
2 R 4 16 0 34 1 0 0.00000000 1 1 3 0 0 3 1.24960000 1.37346071 2.16234992 3.12241769 
2 C 4 16 0 34 1 0 0.00000000 1 1 3 0 0 4 1.42800000 1.78012448 2.57048692 3.55474185 
2 M 4 19 0 37 0 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
2 R 4 19 0 37 0 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
2 C 4 19 0 37 0 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
2 M 4 29 1 31 1 0 0.00000000 1 1 3 0 0 2 1.17840000 0.81761334 1.43413024 2.30719610 
2 R 4 29 1 31 1 0 0.00000000 1 1 3 0 0 3 1.24960000 1.37346071 2.16234992 3.12241769 
2 C 4 29 1 31 1 0 0.00000000 1 1 3 0 0 4 1.42800000 1.78012448 2.57048692 3.55474185 
2 M 4 1 1 42 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
2 R 4 1 1 42 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
2 C 4 1 1 42 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
2 M 4 16 0 24 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
2 R 4 16 0 24 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
2 C 4 16 0 24 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
2 M 4 29 1 26 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
2 R 4 29 1 26 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
2 C 4 29 1 26 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
2 M 4 1 1 18 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
2 R 4 1 1 18 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
2 C 4 1 1 18 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 20 1 34 0 1 0.00000000 1 0 5 0 0 1 1.75040000 0.16518507 0.39211903 0.80013228 
4 R 5 20 1 34 0 1 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 20 1 34 0 1 0.00000000 1 0 5 0 0 1 2.49920004 0.11439467 0.27748472 0.55411099 
4 M 5 20 1 40 1 1 0.00000000 1 0 5 0 0 1 1.75040000 0.16518507 0.39211903 0.80013228 
4 R 5 20 1 40 1 1 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 20 1 40 1 1 0.00000000 1 0 5 0 0 1 2.49920004 0.11439467 0.27748472 0.55411099 
4 M 5 20 1 45 0 1 0.00000000 1 0 5 0 0 1 1.75040000 0.16518507 0.39211903 0.80013228 
4 R 5 20 1 45 0 1 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 20 1 45 0 1 0.00000000 1 0 5 0 0 1 2.49920004 0.11439467 0.27748472 0.55411099 
4 M 5 40 1 45 0 1 0.00000000 1 0 5 0 0 1 1.75040000 0.16518507 0.39211903 0.80013228 
4 R 5 40 1 45 0 1 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 40 1 45 0 1 0.00000000 1 0 5 0 0 1 2.49920004 0.11439467 0.27748472 0.55411099 
4 M 5 3 0 34 0 1 0.00000000 1 0 5 0 0 1 1.75040000 0.16518507 0.39211903 0.80013228 
4 R 5 3 0 34 0 1 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 3 0 34 0 1 0.00000000 1 0 5 0 0 1 2.49920004 0.11439467 0.27748472 0.55411099 
4 M 5 34 0 45 0 1 0.00000000 1 0 5 0 0 1 1.75040000 0.16518507 0.39211903 0.80013228 
4 R 5 34 0 45 0 1 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 34 0 45 0 1 0.00000000 1 0 5 0 0 1 2.49920004 0.11439467 0.27748472 0.55411099 
4 M 5 34 0 40 1 1 0.00000000 1 0 5 0 0 1 1.75040000 0.16518507 0.39211903 0.80013228 
4 R 5 34 0 40 1 1 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 34 0 40 1 1 0.00000000 1 0 5 0 0 1 2.49920004 0.11439467 0.27748472 0.55411099 
4 M 5 3 0 45 0 1 0.00000000 1 0 5 0 0 1 1.75040000 0.16518507 0.39211903 0.80013228 
4 R 5 3 0 45 0 1 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 3 0 45 0 1 0.00000000 1 0 5 0 0 1 2.49920004 0.11439467 0.27748472 0.55411099 
4 M 5 3 0 20 1 1 0.00000000 1 0 5 0 0 1 1.75040000 0.16518507 0.39211903 0.80013228 
4 R 5 3 0 20 1 1 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 3 0 20 1 1 0.00000000 1 0 5 0 0 1 2.49920004 0.11439467 0.27748472 0.55411099 
4 M 5 3 0 40 1 1 0.00000000 1 0 5 0 0 1 1.75040000 0.16518507 0.39211903 0.80013228 
4 R 5 3 0 40 1 1 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 3 0 40 1 1 0.00000000 1 0 5 0 0 1 2.49920004 0.11439467 0.27748472 0.55411099 
4 M 5 34 0 38 0 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 34 0 38 0 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 34 0 38 0 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 34 0 38 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 34 0 38 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 34 0 38 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 40 1 11 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 40 1 11 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 40 1 11 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 3 0 23 0 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 3 0 23 0 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 3 0 23 0 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 20 1 23 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 20 1 23 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 20 1 23 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 3 0 45 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 3 0 45 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 3 0 45 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 3 0 3 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 3 0 3 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 3 0 3 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 3 0 31 1 0 0.00000000 1 3 5 0 0 2 1.12080000 0.85372957 1.49747972 2.40911130 
4 R 5 3 0 31 1 0 0.00000000 1 3 5 0 0 2 1.12000002 0.85372957 1.49747972 2.40911130 
4 C 5 3 0 31 1 0 0.00000000 1 3 5 0 0 3 1.24080002 1.40346768 2.16234992 3.19063538 
4 M 5 3 0 24 0 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 3 0 24 0 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 3 0 24 0 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 20 1 4 0 0 0.00000000 1 3 5 0 0 2 1.12080000 0.85372957 1.49747972 2.40911130 
4 R 5 20 1 4 0 0 0.00000000 1 3 5 0 0 2 1.12000002 0.85372957 1.49747972 2.40911130 
4 C 5 20 1 4 0 0 0.00000000 1 3 5 0 0 3 1.24080002 1.40346768 2.16234992 3.19063538 
4 M 5 3 0 16 0 0 0.00000000 1 3 5 0 0 2 1.12080000 0.85372957 1.49747972 2.40911130 
4 R 5 3 0 16 0 0 0.00000000 1 3 5 0 0 2 1.12000002 0.85372957 1.49747972 2.40911130 
4 C 5 3 0 16 0 0 0.00000000 1 3 5 0 0 3 1.24080002 1.40346768 2.16234992 3.19063538 
4 M 5 20 1 14 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 20 1 14 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 20 1 14 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 34 0 36 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 34 0 36 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 34 0 36 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 34 0 9 0 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 34 0 9 0 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 34 0 9 0 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 3 0 8 0 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 3 0 8 0 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 3 0 8 0 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 34 0 46 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 34 0 46 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 34 0 46 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 40 1 15 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 40 1 15 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 40 1 15 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 20 1 48 0 0 0.00000000 1 3 5 0 0 2 1.12080000 0.85372957 1.49747972 2.40911130 
4 R 5 20 1 48 0 0 0.00000000 1 3 5 0 0 2 1.12000002 0.85372957 1.49747972 2.40911130 
4 C 5 20 1 48 0 0 0.00000000 1 3 5 0 0 3 1.24080002 1.40346768 2.16234992 3.19063538 
4 M 5 45 0 49 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 45 0 49 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 45 0 49 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 20 1 32 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 20 1 32 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 20 1 32 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 45 0 8 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 45 0 8 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 45 0 8 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 20 1 27 0 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 20 1 27 0 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 20 1 27 0 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 34 0 13 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 34 0 13 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 34 0 13 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 40 1 32 0 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 40 1 32 0 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 40 1 32 0 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 20 1 25 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 20 1 25 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 20 1 25 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 40 1 24 0 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 40 1 24 0 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 40 1 24 0 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 20 1 41 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 20 1 41 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 20 1 41 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 40 1 22 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 40 1 22 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 40 1 22 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 20 1 26 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 20 1 26 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 20 1 26 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 40 1 6 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 40 1 6 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 40 1 6 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 40 1 41 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 40 1 41 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 40 1 41 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 45 0 47 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 45 0 47 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 45 0 47 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 40 1 5 0 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 40 1 5 0 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 40 1 5 0 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 34 0 39 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 34 0 39 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 34 0 39 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 3 0 35 0 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 3 0 35 0 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 3 0 35 0 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 34 0 17 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 34 0 17 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 34 0 17 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 40 1 43 1 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 40 1 43 1 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 40 1 43 1 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 34 0 18 0 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 34 0 18 0 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 34 0 18 0 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 40 1 39 0 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 40 1 39 0 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 40 1 39 0 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 3 0 17 0 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
4 R 5 3 0 17 0 0 0.00000000 1 0 5 0 0 1 1.74880004 0.16518507 0.39211903 0.80013228 
4 C 5 3 0 17 0 0 0.00000000 1 0 5 0 0 2 2.49920004 0.38373529 0.67308881 1.08284995 
4 M 5 3 0 18 0 0 0.00000000 1 0 5 0 0 2 1.75040000 0.55411099 0.95115482 1.53019623 
